Observation;Block;Column;Row;Treatment;Soil;Week;Plant Number;Af;Bb;Mp;Het;Thr;c.bug;Bem;Bem (instar);Bem(egg);Total_Sucking Herbivores;Total_specialist_sucking Herbivores;Total_generalist_sucking Herbivore 
13;11;33;2;MW;Field;16;32;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
13;11;33;3;CO;Pot;16;35;0;0;0;0;0;0;0;0;0;0;0;0
13;11;33;4;CHI;Pot;16;42;0;3;0;0;0;0;0;0;0;3;3;0
13;11;33;12;CO;Field;16;58;0;9;0;0;0;0;1;0;0;10;9;0
13;11;33;17;CHI;Pot;16;61;0;0;0;0;0;0;2;0;12;14;0;0
13;12;34;1;MW;Pot;16;46;0;75;0;0;0;0;0;0;0;75;75;0
13;12;34;3;MAN;Field;16;67;0;18;0;0;0;0;0;0;0;18;18;0
13;12;34;4;BSF;Pot;16;50;0;75;2;0;0;0;0;0;0;77;75;2
13;12;34;5;BSF;Field;16;31;0;150;0;0;0;0;0;0;0;150;150;0
13;12;34;6;HC;Pot;16;40;0;7;0;0;0;0;0;0;0;7;7;0
13;12;34;9;MAN;Pot;16;56;0;24;3;0;0;0;0;0;0;27;24;3
13;12;34;10;MW;Field;16;35;0;75;0;0;0;0;0;0;0;75;75;0
13;12;34;11;MW;Field;16;64;0;2;0;0;0;0;0;0;0;2;2;0
13;12;34;13;MAN;Field;16;45;0;0;0;0;0;0;0;0;18;18;0;0
13;12;34;14;CO;Pot;16;43;0;11;0;0;0;0;0;0;0;11;11;0
13;12;35;1;CO;Field;16;35;0;75;0;0;0;0;0;0;0;75;75;0
13;12;35;4;HC;Pot;16;56;0;75;0;0;0;0;2;0;6;83;75;0
13;12;35;7;CHI;Pot;16;39;0;0;0;0;0;0;0;0;0;0;0;0
13;12;35;13;HC;Field;16;54;0;0;0;0;0;0;0;0;8;8;0;0
13;12;36;1;CHI;Field;16;39;0;22;0;0;0;0;0;0;0;22;22;0
13;12;36;3;MAN;Field;16;63;0;16;9;0;0;0;0;0;0;25;16;9
13;12;36;5;CO;Pot;16;42;0;0;0;0;0;0;0;0;0;0;0;0
13;12;36;9;CHI;Pot;16;62;0;18;0;0;0;0;0;0;0;18;18;0
13;12;36;11;BSF;Pot;16;52;0;2;0;0;0;0;0;0;0;2;2;0
13;12;36;15;CHI;Field;16;53;0;26;0;0;0;0;0;0;0;26;26;0
13;12;36;16;MW;Pot;16;68;0;37;0;0;0;0;0;0;0;37;37;0
13;13;37;1;HC;Pot;16;54;0;18;6;0;0;0;0;0;0;24;18;6
13;13;37;2;CO;Pot;16;50;0;11;0;0;0;0;0;0;0;11;11;0
13;13;37;3;BSF;Field;16;64;0;17;0;0;0;0;0;0;6;23;17;0
13;13;37;4;CO;Field;16;68;0;75;0;0;0;0;0;0;0;75;75;0
13;13;37;9;BSF;Field;16;67;0;18;0;0;0;0;0;0;0;18;18;0
13;13;37;10;MAN;Pot;16;61;0;0;0;0;0;0;0;0;0;0;0;0
13;13;37;11;MW;Field;16;33;0;4;0;0;0;0;0;0;0;4;4;0
13;13;37;12;CO;Field;16;51;0;2;0;0;0;0;0;0;0;2;2;0
13;13;38;1;BSF;Pot;16;51;0;10;0;0;0;0;0;0;0;10;10;0
13;13;38;6;CHI;Pot;16;69;0;7;0;0;0;0;0;0;0;7;7;0
13;13;38;11;BSF;Pot;16;70;0;150;0;0;0;0;0;0;0;150;150;0
13;13;38;14;CHI;Field;16;62;0;7;0;0;0;0;0;0;0;7;7;0
13;13;38;15;MW;Field;16;65;0;9;0;0;0;0;2;0;26;37;9;0
13;13;38;16;MAN;Pot;16;64;0;75;0;0;0;0;0;0;8;83;75;0
13;13;39;5;MW;Pot;16;55;0;0;0;0;0;0;0;0;0;0;0;0
13;13;39;9;CHI;Pot;16;58;0;0;0;0;0;0;0;0;0;0;0;0
13;13;39;15;CO;Pot;16;58;0;0;2;0;0;0;0;0;0;2;0;2
14;1;1;1;MW;Pot;16;44;0;75;0;0;0;0;0;0;0;75;75;0
14;1;1;5;MAN;Field;16;42;0;0;0;0;0;0;0;0;0;0;0;0
14;1;1;8;MAN;Field;16;46;0;0;0;0;0;0;0;0;0;0;0;0
14;1;1;11;HC;Field;16;46;0;0;0;0;0;0;0;0;0;0;0;0
14;1;1;12;CHI;Pot;16;43;0;75;0;0;0;0;0;0;0;75;75;0
14;1;1;13;BSF;Field;16;41;0;45;0;0;0;0;0;0;0;45;45;0
14;1;1;16;HC;Pot;16;37;0;27;0;0;0;0;0;0;0;27;27;0
14;1;1;17;CO;Pot;16;46;0;150;0;0;0;0;0;0;0;150;150;0
14;1;2;1;HC;Pot;16;61;0;12;0;0;0;0;0;0;0;12;12;0
14;1;2;2;MW;Pot;16;36;0;45;0;0;0;0;0;0;0;45;45;0
14;1;2;4;MW;Field;16;38;0;10;0;0;0;0;1;0;0;11;10;0
14;1;2;5;BSF;Pot;16;39;0;6;0;0;0;0;1;0;0;7;6;0
14;1;2;9;CO;Pot;16;34;0;12;0;0;0;0;0;0;0;12;12;0
14;1;2;13;CHI;Pot;16;48;0;150;4;0;0;0;1;0;0;155;150;4
14;1;2;14;MAN;Pot;16;47;0;75;3;0;0;0;0;0;0;78;75;3
14;1;2;16;HC;Field;16;41;0;54;0;0;0;0;3;0;7;64;54;0
14;1;3;1;CHI;Field;16;41;0;75;0;0;0;0;0;0;0;75;75;0
14;1;3;4;CO;Pot;16;36;0;75;0;0;0;0;1;0;0;76;75;0
14;1;3;6;CO;Field;16;39;0;150;0;0;0;0;0;0;0;150;150;0
14;1;3;12;MW;Field;16;31;0;39;2;0;0;0;0;0;0;41;39;2
14;2;4;4;CO;Field;16;37;0;3;0;0;0;0;3;0;0;6;3;0
14;2;4;7;MW;Pot;16;50;0;9;0;0;0;0;0;0;0;9;9;0
14;2;4;8;CO;Field;16;46;0;15;0;0;0;0;4;0;0;19;15;0
14;2;4;11;MAN;Pot;16;42;0;150;1;0;0;0;1;0;0;152;150;1
14;2;4;12;CO;Pot;16;40;0;150;14;0;0;0;0;0;0;164;150;14
14;2;4;15;MW;Pot;16;49;0;5;0;0;0;0;0;0;0;5;5;0
14;2;4;16;HC;Field;16;31;0;150;0;0;0;0;1;0;0;151;150;0
14;2;5;2;BSF;Pot;16;31;0;0;2;0;0;0;0;0;0;2;0;2
14;2;5;8;BSF;Field;16;39;0;3;2;0;0;0;0;0;0;5;3;2
14;2;5;11;MW;Field;16;42;0;42;0;0;0;0;0;0;0;42;42;0
14;2;5;13;MAN;Field;16;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;2;5;14;CHI;Pot;16;41;0;75;0;0;0;0;0;0;0;75;75;0
14;2;5;15;HC;Pot;16;46;0;12;0;0;0;0;2;0;0;14;12;0
14;2;5;16;MAN;Pot;16;44;0;75;0;0;0;0;0;0;0;75;75;0
14;2;6;1;MAN;Pot;16;50;0;150;0;0;0;0;7;0;18;175;150;0
14;2;6;2;MAN;Field;16;50;0;75;0;0;0;0;0;0;0;75;75;0
14;2;6;4;HC;Pot;16;36;0;22;0;0;0;0;3;0;0;25;22;0
14;2;6;7;CHI;Field;16;40;0;0;0;0;0;0;1;0;0;1;0;0
14;2;6;8;BSF;Field;16;34;0;0;0;0;0;0;0;0;0;0;0;0
14;2;6;11;CO;Pot;16;47;0;75;0;0;0;0;0;0;11;86;75;0
14;2;6;15;CHI;Pot;16;47;0;150;0;0;0;0;0;0;0;150;150;0
14;3;7;5;BSF;Pot;16;32;0;0;0;0;0;0;3;0;0;3;0;0
14;3;7;9;CO;Field;16;38;0;9;0;0;0;0;0;0;0;9;9;0
14;3;7;11;BSF;Field;16;32;0;2;0;0;0;0;0;0;0;2;2;0
14;3;7;13;CHI;Field;16;36;0;9;0;0;0;0;0;0;0;9;9;0
14;3;7;15;CHI;Field;16;37;0;6;0;0;0;0;0;0;0;6;6;0
14;3;7;16;HC;Pot;16;45;0;0;0;0;0;0;0;0;0;0;0;0
14;3;8;4;HC;Field;16;49;0;4;0;0;0;0;0;0;0;4;4;0
14;3;8;6;HC;Pot;16;32;0;17;0;0;0;0;0;0;0;17;17;0
14;3;8;7;BSF;Field;16;47;0;0;0;0;0;0;1;0;0;1;0;0
14;3;8;8;MW;Field;16;36;0;75;0;0;0;0;0;0;11;86;75;0
14;3;8;11;MAN;Field;16;41;0;150;0;0;0;0;0;0;0;150;150;0
14;3;8;12;CHI;Pot;16;36;0;75;0;0;0;0;0;0;0;75;75;0
14;3;8;13;CO;Field;16;33;0;0;0;0;0;0;0;0;0;0;0;0
14;3;8;14;CHI;Pot;16;31;0;9;0;0;0;0;0;0;0;9;9;0
14;3;8;15;CHI;Pot;16;44;0;20;0;0;0;0;0;0;0;20;20;0
14;3;8;16;CO;Field;16;41;0;0;0;0;0;0;0;0;0;0;0;0
14;3;8;17;MAN;Field;16;32;0;38;0;0;0;0;0;0;0;38;38;0
14;3;9;1;CO;Pot;16;49;0;13;11;0;0;0;0;0;0;24;13;11
14;3;9;2;MAN;Pot;16;40;0;33;0;0;1;0;0;0;0;34;33;0
14;3;9;9;MW;Field;16;34;0;0;0;0;0;0;0;0;0;0;0;0
14;3;9;11;MW;Pot;16;43;0;75;0;0;0;1;0;0;0;76;75;0
14;3;9;13;BSF;Pot;16;42;0;1;0;0;0;0;1;0;0;2;1;0
14;3;9;15;MAN;Pot;16;43;0;75;0;0;0;0;1;0;0;76;75;0
14;4;10;1;MAN;Pot;16;33;0;8;0;0;0;0;1;0;6;15;8;0
14;4;10;3;HC;Field;16;47;0;0;0;0;0;0;2;0;0;2;0;0
14;4;10;5;MAN;Field;16;43;0;2;0;0;0;0;0;0;0;2;2;0
14;4;10;8;CHI;Field;16;33;0;21;7;0;0;0;0;0;0;28;21;7
14;4;10;10;HC;Pot;16;31;0;75;0;0;0;0;0;0;0;75;75;0
14;4;10;15;BSF;Field;16;38;0;4;0;0;1;0;0;0;0;5;4;0
14;4;10;17;BSF;Pot;16;40;0;150;0;0;0;0;0;0;0;150;150;0
14;4;11;2;HC;Field;16;37;0;41;0;0;0;0;2;0;0;43;41;0
14;4;11;5;CO;Pot;16;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;4;11;6;MW;Pot;16;47;0;0;0;0;0;0;1;0;0;1;0;0
14;4;11;7;CHI;Pot;16;33;0;0;0;0;0;0;0;0;0;0;0;0
14;4;11;8;BSF;Pot;16;36;0;75;0;0;0;0;0;0;0;75;75;0
14;4;11;11;CHI;Field;16;48;0;75;0;0;0;0;0;0;0;75;75;0
14;4;11;17;HC;Pot;16;43;0;23;0;0;0;0;7;0;0;30;23;0
14;4;12;5;CO;Field;16;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;4;12;8;MAN;Field;16;33;0;38;0;0;0;0;0;0;0;38;38;0
14;4;12;9;MW;Field;16;43;0;75;0;0;0;0;0;0;0;75;75;0
14;4;12;16;MAN;Pot;16;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;5;13;5;MAN;Field;16;36;0;27;4;0;0;0;0;0;0;31;27;4
14;5;13;7;MW;Pot;16;41;0;14;0;0;0;0;0;0;0;14;14;0
14;5;13;8;MW;Field;16;37;0;11;0;0;0;0;0;0;0;11;11;0
14;5;13;9;CO;Field;16;32;0;19;0;0;0;0;0;0;0;19;19;0
14;5;13;10;CHI;Field;16;35;0;19;0;0;0;0;0;0;0;19;19;0
14;5;13;11;MW;Field;16;47;0;150;0;0;0;0;1;0;0;151;150;0
14;5;13;13;MAN;Pot;16;41;0;27;0;0;0;0;0;0;16;43;27;0
14;5;13;15;BSF;Field;16;48;0;75;0;0;0;0;0;0;0;75;75;0
14;5;14;5;MW;Pot;16;34;0;44;0;0;0;0;0;0;0;44;44;0
14;5;14;6;BSF;Field;16;43;0;75;0;0;0;0;0;0;0;75;75;0
14;5;14;8;HC;Field;16;50;0;28;0;0;0;0;2;0;0;30;28;0
14;5;14;11;CHI;Field;16;31;0;75;0;0;0;0;0;0;0;75;75;0
14;5;14;12;BSF;Pot;16;43;0;38;0;0;0;0;0;0;0;38;38;0
14;5;14;14;CO;Field;16;31;0;75;0;0;0;0;0;0;0;75;75;0
14;5;14;17;MAN;Field;16;47;0;17;0;0;0;0;1;0;0;18;17;0
14;5;15;2;BSF;Pot;16;38;0;75;0;0;0;0;1;0;0;76;75;0
14;5;15;3;HC;Field;16;38;0;20;0;0;0;0;2;0;0;22;20;0
14;5;15;10;MAN;Pot;16;48;0;23;0;0;0;0;0;0;0;23;23;0
14;5;15;11;CHI;Pot;16;45;0;21;0;0;0;0;0;0;0;21;21;0
14;5;15;15;HC;Pot;16;39;0;75;0;0;0;0;0;0;0;75;75;0
14;5;15;16;CO;Pot;16;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;6;16;6;BSF;Pot;16;35;0;36;0;0;0;0;0;0;0;36;36;0
14;6;16;7;CO;Field;16;42;0;0;0;0;0;0;0;0;0;0;0;0
14;6;16;8;MAN;Pot;16;37;0;0;0;0;0;0;0;0;0;0;0;0
14;6;16;10;CHI;Field;16;50;0;7;0;0;0;0;0;0;0;7;7;0
14;6;16;11;HC;Pot;16;44;0;6;4;0;0;0;1;0;0;11;6;4
14;6;16;12;HC;Field;16;35;0;46;0;0;0;0;0;0;0;46;46;0
14;6;16;17;MAN;Pot;16;35;0;75;0;0;0;0;0;0;8;83;75;0
14;6;17;2;CHI;Field;16;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;6;17;3;CO;Pot;16;44;0;43;0;0;0;0;0;0;0;43;43;0
14;6;17;4;MW;Pot;16;38;0;28;0;0;0;0;0;0;0;28;28;0
14;6;17;6;CHI;Pot;16;49;0;75;0;0;0;0;0;0;6;81;75;0
14;6;17;9;HC;Field;16;42;0;75;0;0;0;0;1;0;0;76;75;0
14;6;17;14;CO;Field;16;45;0;25;0;0;0;0;0;0;0;25;25;0
14;6;17;15;BSF;Field;16;40;0;7;0;0;0;0;0;0;0;7;7;0
14;6;17;16;BSF;Pot;16;37;0;7;0;0;0;0;0;0;0;7;7;0
14;6;17;17;CHI;Field;16;46;0;150;0;0;0;0;0;0;0;150;150;0
14;6;18;5;CHI;Pot;16;38;0;75;0;0;0;0;0;0;0;75;75;0
14;6;18;6;MW;Field;16;41;0;32;0;0;0;0;0;0;0;32;32;0
14;6;18;7;MAN;Field;16;49;0;29;0;0;0;0;0;0;0;29;29;0
14;6;18;10;BSF;Field;16;35;0;75;0;0;0;0;1;0;0;76;75;0
14;6;18;12;CO;Pot;16;48;0;4;0;0;1;0;0;0;0;5;4;0
14;6;18;14;HC;Pot;16;47;0;15;0;0;0;0;0;0;0;15;15;0
14;7;19;1;MW;Field;16;44;0;18;0;0;0;0;0;0;0;18;18;0
14;7;19;7;MAN;Pot;16;36;0;150;7;0;0;0;0;0;0;157;150;7
14;7;19;11;HC;Field;16;33;0;24;0;0;0;0;0;0;0;24;24;0
14;7;19;15;BSF;Field;16;33;0;18;0;0;0;0;0;0;0;18;18;0
14;7;19;16;HC;Pot;16;42;0;21;0;0;0;0;1;0;0;22;21;0
14;7;19;17;CO;Field;16;50;0;8;0;0;0;0;0;0;0;8;8;0
14;7;20;1;CHI;Pot;16;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;7;20;3;CO;Field;16;47;0;31;0;0;0;0;0;0;0;31;31;0
14;7;20;5;HC;Pot;16;34;0;35;0;0;0;0;0;0;0;35;35;0
14;7;20;6;MW;Pot;16;35;0;4;4;0;0;0;1;0;0;9;4;4
14;7;20;11;CHI;Field;16;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;7;20;13;MAN;Field;16;40;0;5;0;0;0;0;0;0;0;5;5;0
14;7;20;16;MW;Field;16;50;0;9;0;0;0;0;0;0;0;9;9;0
14;7;20;17;BSF;Pot;16;48;0;150;0;0;0;0;1;0;0;151;150;0
14;7;21;5;BSF;Pot;16;46;0;16;0;0;0;0;3;0;0;19;16;0
14;7;21;7;MW;Pot;16;42;0;49;0;0;0;0;0;0;0;49;49;0
14;7;21;10;MAN;Field;16;35;0;150;22;0;0;0;0;0;3;175;150;22
14;7;21;11;BSF;Field;16;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;7;21;14;BSF;Field;16;42;0;13;0;0;0;0;0;0;0;13;13;0
14;8;22;6;CO;Field;16;43;0;8;0;0;0;0;0;0;0;8;8;0
14;8;22;8;HC;Pot;16;41;0;19;0;0;0;0;3;0;9;31;19;0
14;8;22;9;CO;Field;16;40;0;75;0;0;0;0;4;0;18;97;75;0
14;8;22;11;CO;Pot;16;31;0;35;4;0;0;0;1;0;0;40;35;4
14;8;22;12;MW;Pot;16;31;0;22;0;0;0;0;1;0;0;23;22;0
14;8;22;14;CHI;Field;16;45;0;75;0;0;0;0;1;0;0;76;75;0
14;8;23;1;BSF;Pot;16;34;0;75;0;0;0;0;0;42;0;117;75;0
14;8;23;3;MW;Field;16;39;0;150;0;0;0;0;0;0;0;150;150;0
14;8;23;13;HC;Pot;16;33;0;0;0;0;0;0;0;0;0;0;0;0
14;8;23;16;CHI;Field;16;42;0;16;0;0;0;0;5;0;11;32;16;0
14;8;24;2;MAN;Pot;16;46;0;31;0;0;0;0;1;0;0;32;31;0
14;8;24;3;CHI;Pot;16;34;0;28;0;0;0;0;0;0;0;28;28;0
14;8;24;5;CHI;Pot;16;35;0;75;0;0;0;0;0;0;0;75;75;0
14;8;24;6;BSF;Pot;16;49;0;46;0;0;0;0;0;0;0;46;46;0
14;8;24;7;HC;Field;16;34;0;34;0;0;0;0;0;0;0;34;34;0
14;8;24;9;CO;Pot;16;33;0;17;0;0;0;1;0;0;0;18;17;0
14;8;24;10;MAN;Pot;16;38;0;7;0;0;0;0;0;0;0;7;7;0
14;8;24;11;MW;Pot;16;32;0;0;0;0;0;0;0;0;0;0;0;0
14;8;24;12;BSF;Field;16;49;0;52;0;0;0;0;0;0;0;52;52;0
14;8;24;13;MW;Field;16;48;0;7;0;0;0;0;0;0;0;7;7;0
14;8;24;14;MAN;Field;16;48;0;37;0;0;0;0;0;0;0;37;37;0
14;9;25;3;HC;Field;16;43;0;75;0;0;0;0;1;0;0;76;75;0
14;9;25;4;MW;Pot;16;33;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;9;25;6;HC;Pot;16;49;0;150;0;0;1;0;0;0;0;151;150;0
14;9;25;7;BSF;Pot;16;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;9;25;11;MW;Pot;16;45;0;0;0;0;0;0;1;0;9;10;0;0
14;9;25;16;BSF;Pot;16;45;0;0;0;0;0;0;0;0;0;0;0;0
14;9;25;17;CHI;Field;16;44;0;35;1;0;0;0;0;0;0;36;35;1
14;9;26;3;CO;Pot;16;45;0;55;0;0;0;0;0;0;0;55;55;0
14;9;26;5;CHI;Pot;16;32;0;38;0;0;0;0;2;0;4;44;38;0
14;9;26;6;HC;Pot;16;35;0;75;0;0;0;0;0;0;0;75;75;0
14;9;26;7;BSF;Field;16;46;0;37;0;0;0;0;0;0;0;37;37;0
14;9;26;10;MW;Field;16;45;0;150;0;0;0;0;9;21;0;180;150;0
14;9;26;12;BSF;Field;16;44;0;75;0;0;0;0;0;0;0;75;75;0
14;9;26;13;CO;Field;16;44;0;24;0;0;0;0;0;0;0;24;24;0
14;9;26;14;CHI;Pot;16;37;0;12;0;0;0;0;0;0;0;12;12;0
14;9;26;15;MAN;Field;16;39;0;18;0;0;0;0;0;0;0;18;18;0
14;9;27;4;MAN;Pot;16;34;0;7;0;0;0;0;29;31;0;67;7;0
14;9;27;6;CO;Pot;16;32;0;35;1;0;0;0;0;0;0;36;35;1
14;9;27;7;MAN;Field;16;38;0;150;0;0;1;0;1;0;0;152;150;0
14;9;27;8;MW;Field;16;40;0;48;0;0;0;0;0;0;0;48;48;0
14;9;27;11;HC;Pot;16;38;0;33;1;0;0;0;1;0;0;35;33;1
14;9;27;14;CHI;Field;16;38;0;21;0;0;0;0;1;0;0;22;21;0
14;9;27;16;CO;Field;16;49;0;8;0;0;0;0;0;0;0;8;8;0
14;9;27;17;HC;Field;16;32;0;0;0;0;0;0;2;0;0;2;0;0
14;10;28;4;HC;Pot;16;48;0;150;0;0;0;0;0;0;0;150;150;0
14;10;28;6;CO;Pot;16;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;10;28;7;MAN;Pot;16;49;0;75;0;0;0;0;0;0;0;75;75;0
14;10;28;15;MW;Pot;16;40;0;3;0;0;0;0;8;0;0;11;3;0
14;10;28;16;MAN;Field;16;31;0;17;0;0;0;0;1;0;5;23;17;0
14;10;28;17;HC;Field;16;40;0;0;0;0;0;0;0;0;0;0;0;0
14;10;29;2;CHI;Pot;16;50;0;21;0;0;0;0;21;26;0;68;21;0
14;10;29;3;MAN;Field;16;44;0;16;0;0;0;0;8;0;15;39;16;0
14;10;29;4;CO;Field;16;48;0;5;0;0;0;0;1;0;9;15;5;0
14;10;29;9;BSF;Field;16;45;0;5;4;0;0;0;0;0;0;9;5;4
14;10;29;11;BSF;Field;16;37;0;0;0;0;0;0;0;0;0;0;0;0
14;10;29;12;CO;Pot;16;41;0;150;0;0;0;0;0;0;0;150;150;0
14;10;29;15;MW;Field;16;46;0;46;0;0;0;0;1;0;12;59;46;0
14;10;29;17;CHI;Field;16;32;0;5;0;0;0;0;1;0;0;6;5;0
14;10;30;2;MW;Pot;16;48;0;40;0;0;0;0;0;0;0;40;40;0
14;10;30;7;CO;Field;16;36;0;39;0;0;0;0;0;0;0;39;39;0
14;10;30;8;BSF;Pot;16;47;0;17;0;0;0;0;0;0;0;17;17;0
14;10;30;10;HC;Field;16;48;0;0;0;0;0;0;0;0;0;0;0;0
14;10;30;11;CHI;Field;16;47;0;29;0;0;0;0;0;0;0;29;29;0
14;10;30;16;MAN;Pot;16;32;0;47;0;0;0;0;4;0;5;56;47;0
14;10;30;17;MW;Field;16;49;0;0;0;0;0;0;0;0;0;0;0;0
14;11;31;5;MW;Pot;16;37;0;0;0;0;0;0;0;0;0;0;0;0
14;11;31;11;HC;Field;16;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;11;31;12;CHI;Field;16;43;0;0;0;0;0;0;0;0;0;0;0;0
14;11;31;13;MAN;Field;16;37;0;75;0;0;0;0;1;0;0;76;75;0
14;11;31;15;MW;Pot;16;39;0;41;0;0;0;0;0;0;0;41;41;0
14;11;31;16;BSF;Field;16;36;0;6;0;0;0;0;2;0;5;13;6;0
14;11;32;1;BSF;Pot;16;44;0;39;0;0;0;0;0;0;0;39;39;0
14;11;32;6;HC;Pot;16;50;0;44;0;0;0;0;5;0;0;49;44;0
14;11;32;8;CHI;Pot;16;46;0;12;0;0;0;0;0;0;0;12;12;0
14;11;32;13;BSF;Pot;16;33;0;22;0;0;0;0;0;0;0;22;22;0
14;11;32;15;MAN;Pot;16;39;0;36;0;0;0;0;25;0;23;84;36;0
14;11;32;16;MAN;Pot;16;31;0;75;0;0;0;0;6;0;0;81;75;0
14;11;33;1;HC;Field;16;45;0;0;0;0;0;0;0;27;0;27;0;0
14;11;33;2;MW;Field;16;32;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
14;11;33;3;CO;Pot;16;35;0;0;0;0;0;0;0;0;0;0;0;0
14;11;33;4;CHI;Pot;16;42;0;7;0;0;0;0;0;0;0;7;7;0
14;11;33;12;CO;Field;16;58;0;25;0;0;0;0;1;0;0;26;25;0
14;11;33;17;CHI;Pot;16;61;0;5;0;0;0;0;2;0;6;13;5;0
14;12;34;1;MW;Pot;16;46;0;150;0;0;0;0;10;0;0;160;150;0
14;12;34;3;MAN;Field;16;67;0;26;0;0;0;0;1;0;0;27;26;0
14;12;34;4;BSF;Pot;16;50;0;150;0;0;0;0;0;0;0;150;150;0
14;12;34;5;BSF;Field;16;31;0;150;0;0;0;0;0;0;0;150;150;0
14;12;34;6;HC;Pot;16;40;0;19;0;0;0;0;0;0;0;19;19;0
14;12;34;9;MAN;Pot;16;56;0;25;0;0;0;0;0;0;0;25;25;0
14;12;34;10;MW;Field;16;35;0;75;0;0;0;0;0;0;0;75;75;0
14;12;34;11;MW;Field;16;64;0;0;0;0;0;0;0;0;0;0;0;0
14;12;34;13;MAN;Field;16;45;0;3;0;0;0;0;10;0;15;28;3;0
14;12;34;14;CO;Pot;16;43;0;15;0;0;0;0;0;8;0;23;15;0
14;12;35;1;CO;Field;16;35;0;150;0;0;0;0;1;0;0;151;150;0
14;12;35;4;HC;Pot;16;56;0;150;0;0;0;0;0;0;0;150;150;0
14;12;35;7;CHI;Pot;16;39;0;0;0;0;0;0;0;0;0;0;0;0
14;12;35;13;HC;Field;16;54;0;2;0;0;0;0;0;0;0;2;2;0
14;12;36;1;CHI;Field;16;39;0;75;0;0;0;0;5;0;0;80;75;0
14;12;36;3;MAN;Field;16;63;0;28;0;0;0;0;0;0;0;28;28;0
14;12;36;5;CO;Pot;16;42;0;12;0;0;0;0;0;0;0;12;12;0
14;12;36;9;CHI;Pot;16;62;0;5;0;0;0;0;0;0;0;5;5;0
14;12;36;11;BSF;Pot;16;52;0;8;0;0;0;0;0;0;0;8;8;0
14;12;36;15;CHI;Field;16;53;0;14;0;0;0;0;0;0;0;14;14;0
14;12;36;16;MW;Pot;16;68;0;75;0;0;0;0;0;0;0;75;75;0
14;13;37;1;HC;Pot;16;54;0;8;9;0;0;0;12;0;0;29;8;9
14;13;37;2;CO;Pot;16;50;0;23;0;0;0;0;0;0;0;23;23;0
14;13;37;3;BSF;Field;16;64;0;23;0;0;0;0;0;0;0;23;23;0
14;13;37;4;CO;Field;16;68;0;75;0;0;0;0;0;0;0;75;75;0
14;13;37;9;BSF;Field;16;67;0;19;0;0;0;0;0;0;0;19;19;0
14;13;37;10;MAN;Pot;16;61;0;0;0;0;0;0;0;0;0;0;0;0
14;13;37;11;MW;Field;16;33;0;2;0;0;0;0;0;0;0;2;2;0
14;13;37;12;CO;Field;16;51;0;0;0;0;0;0;0;0;0;0;0;0
14;13;38;1;BSF;Pot;16;51;0;13;0;0;0;0;0;0;0;13;13;0
14;13;38;6;CHI;Pot;16;69;0;3;0;0;0;0;0;0;0;3;3;0
14;13;38;11;BSF;Pot;16;70;0;75;0;0;0;0;0;0;0;75;75;0
14;13;38;14;CHI;Field;16;62;0;39;0;0;0;0;0;0;0;39;39;0
14;13;38;15;MW;Field;16;65;0;17;0;0;0;0;1;0;7;25;17;0
14;13;38;16;MAN;Pot;16;64;0;8;0;0;0;0;0;0;0;8;8;0
14;13;39;5;MW;Pot;16;55;0;13;0;0;0;0;0;0;5;18;13;0
14;13;39;9;CHI;Pot;16;58;0;0;0;0;0;0;0;0;0;0;0;0
14;13;39;15;CO;Pot;16;58;0;0;0;0;0;0;0;0;0;0;0;0
15;1;1;1;MW;Pot;16;44;0;75;0;0;0;0;0;0;0;75;75;0
15;1;1;5;MAN;Field;16;42;0;0;0;0;0;0;0;0;0;0;0;0
15;1;1;8;MAN;Field;16;46;0;6;0;0;0;0;0;5;0;11;6;0
15;1;1;11;HC;Field;16;46;0;19;0;0;0;0;0;0;0;19;19;0
15;1;1;12;CHI;Pot;16;43;0;150;0;0;0;0;0;0;0;150;150;0
15;1;1;13;BSF;Field;16;41;0;75;0;0;0;0;0;0;0;75;75;0
15;1;1;16;HC;Pot;16;37;1;75;0;0;0;0;10;32;0;118;75;1
15;1;1;17;CO;Pot;16;46;0;75;1;0;0;0;10;0;18;104;75;1
15;1;2;1;HC;Pot;16;61;0;16;0;0;0;0;2;0;0;18;16;0
15;1;2;2;MW;Pot;16;36;0;75;0;0;0;0;0;0;0;75;75;0
15;1;2;4;MW;Field;16;38;0;8;0;0;0;0;0;0;0;8;8;0
